Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Akhlaghifard, Morteza","57209245803","1","Medicine
"
"Kazemi Matin, Reza","22958027800","45","Mathematics
Decision Sciences
Computer Science
Business, Management and Accounting
Engineering
Economics, Econometrics and Finance
Physics and Astronomy
Multidisciplinary
Social Sciences
Arts and Humanities
Psychology
Agricultural and Biological Sciences
","0000-0002-0282-1801"
"Tavakoli, R.","51664001400","4","Agricultural and Biological Sciences
"
"Rezazadeh, Somayeh","55206396700","2","Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Dalvandi, Soudabeh","57205210574","3","Mathematics
"
"Hayatiand, M.","57224738337","1","Engineering
"
"Aghapouramin, V.","57202093358","1","Mathematics
"
"Amini, Alireza","57203764652","1","Engineering
Materials Science
Earth and Planetary Sciences
"
"Ekrami, Reyhaneh","57204497917","1","Engineering
"
"Razavi, Mohammad Hosein","57209331492","1","Engineering
Environmental Science
"
"Rabiee, Hamid R.","55401674200","7","Computer Science
Multidisciplinary
Physics and Astronomy
Environmental Science
Engineering
Agricultural and Biological Sciences
"
"Badiei, Arya","49662795800","8","Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Multidisciplinary
"
"Selk-Ghaffari, Masoud","24475156700","66","Veterinary
Medicine
Agricultural and Biological Sciences
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
"
"Kariminia, Maysam","56181559500","1","Engineering
"
"Hosseini, Seyedeh Marzieh","57225768887","1","Medicine
"
"Moghimi Oskouei, Morteza","55674427900","1","Biochemistry, Genetics and Molecular Biology
"
"Golkar, Maryam Kalhornia","57209137567","2","Medicine
Psychology
"
"Yousef, Rezainik","35104204000","1","Chemical Engineering
Chemistry
"
"Esmikhani, Maryam","57105831900","1","Engineering
Arts and Humanities
Social Sciences
"
"Khatami, Khadijeh","56037941400","1","Pharmacology, Toxicology and Pharmaceutics
"
"Shahidi, S.","57198139421","1","Engineering
Energy
"
"Baymani-Nezhad, Matin","55990549500","3","Earth and Planetary Sciences
Engineering
Environmental Science
"
"Ashtiani, Homayoun Soleimani","57194215905","1","Environmental Science
Chemical Engineering
"
"Toobak, Hadi","55091129200","1","Energy
"
"Moghadam, M. Bakhtiari","55344207800","1","Medicine
"
"Hajian, Ehsan","37097164300","3","Agricultural and Biological Sciences
Veterinary
Environmental Science
"
"Tarhsaz, M.","57209317198","1","Agricultural and Biological Sciences
"
"Mirafzal, Seyed Hamed","57191472671","1","Engineering
Materials Science
"
"Yousefi, Mehdi","36196016200","5","Mathematics
Multidisciplinary
","0000-0003-2675-7194"
"Seddiqi, Ebrahim","57192978188","1","Social Sciences
"
"Khosraneh, M.","23028432100","4","Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Chemistry
"
"Ebrahimnezhad, Sadoullah","57209274347","1","Decision Sciences
Engineering
"
"Modirzare, Mahdi","46662132200","2","Materials Science
Environmental Science
Chemical Engineering
"
"Panahee, M.","57193241105","1","Veterinary
"
"Taremi, Fatemeh","36704295300","2","Materials Science
Chemistry
Chemical Engineering
"
"Ahmadsaraei, Maryam Fathi","57311089000","2","Computer Science
"
"Dekami, Z.","57208799310","1","Medicine
"
"Sepehrmanesh, Mehdi","56950989000","1","Engineering
Arts and Humanities
Social Sciences
"
"Naghavi, Saber","57191804209","1","Environmental Science
Engineering
"
"Mehrseresht, Shima","24179383700","1","Biochemistry, Genetics and Molecular Biology
"
"Pourhosseini, L.","57226541572","1","Agricultural and Biological Sciences
"
"Sharifi, F.","57211884290","1","Materials Science
"
"Esmaeili, B.","57402288700","1","Mathematics
"
"Maghsodi, M.","35783428000","1","Agricultural and Biological Sciences
"
"Alizadeh, N.","56046359000","1","Pharmacology, Toxicology and Pharmaceutics
"
"Abadshapouri, Masoud Hatami","55619681000","1","Biochemistry, Genetics and Molecular Biology
"
"Seyedidarzam, Shila","32667999600","1","Physics and Astronomy
Materials Science
Chemistry
"
"Ghasemi, V.","56140620100","2","Materials Science
Chemistry
"
"NayebiNia, Anvar Sadat","57215834193","2","Medicine
"
"Mohabbati, Farhad","36970616200","2","Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Engineering
Computer Science
"
"Haghighatseresht, Masomeh","14009257900","1","Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
"
"Nadali","36673609400","1","Agricultural and Biological Sciences
"
"Golestani, Nadia","57218369290","1","Medicine
Immunology and Microbiology
"
"Jamali, Mostafa","56324471100","2","Engineering
Computer Science
Materials Science
"
"Delzendeh, Nazanin","57194522559","1","Pharmacology, Toxicology and Pharmaceutics
"
"Aghamohamadi, Maryam","55070702300","1","Physics and Astronomy
Materials Science
Chemistry
"
"Lavvaf, Abolghasem G.","17345937800","13","Agricultural and Biological Sciences
Veterinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
Immunology and Microbiology
Multidisciplinary
"
"Baseri, Ahmad","57222570740","1","Medicine
Psychology
"
"Khalifeh, Seyed Nemat","57221702469","1","Agricultural and Biological Sciences
Nursing
"
"Sadeghi, Elahe","57207508652","1","Agricultural and Biological Sciences
Environmental Science
"
"Shakib, Mohammad Homayoon","57195282139","1","Engineering
Earth and Planetary Sciences
"
"Eidy, Alijani","55243447100","1","Multidisciplinary
"
"Shahghobadi, Nadia","56196809800","1","Pharmacology, Toxicology and Pharmaceutics
"
"Berjis, Anita","57226257689","1","Chemistry
"
"Mohamadi, S. Z.","57211323378","1","Pharmacology, Toxicology and Pharmaceutics
"
"Razavi, Sahar","57221916235","1","Biochemistry, Genetics and Molecular Biology
"
"Sinafar, M.","57212535690","1","Agricultural and Biological Sciences
Veterinary
"
"Hatef, Mariam","57208112415","1","Agricultural and Biological Sciences
Environmental Science
"
"NikravanShalmani, Alireza","36975996200","16","Computer Science
Medicine
Engineering
Business, Management and Accounting
Mathematics
Decision Sciences
Environmental Science
Materials Science
Social Sciences
Agricultural and Biological Sciences
"
"Nikfarjam, Adel","57200336528","4","Engineering
Computer Science
Social Sciences
"
"Taghvayi, Marjan Hosseinzade","57191663383","1","Social Sciences
"
"Ghafouri, S. S.","55626902000","1","Chemistry
"
"Goldeh, Abbas Jalali","57190577909","1","Environmental Science
Chemical Engineering
"
"Peyambari, Mostafa","57223998649","1","Medicine
Health Professions
Social Sciences
"
"Dezfoolian, Mehrouz D.","57224064205","1","Multidisciplinary
","0000-0002-1003-2896"
"Mashak, Zohreh","35216043200","24","Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Nursing
Chemistry
","0000-0002-6814-6300"
"Majid, Borghei","15071281200","1","Physics and Astronomy
"
"Sarzaeem, Ali","55324932200","8","Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Neuroscience
Veterinary
"
"Mazandarani, Eilkhan Nouri","56768176700","1","Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Hamzezadeh, F.","56369370300","1","Mathematics
"
"Jahanian, Ramezan","57224798416","1","Multidisciplinary
"
"Keshavarz-Saleh, Fatemeh","57219409229","1","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Kurdtabar, Mehran","15070799900","23","Materials Science
Chemistry
Chemical Engineering
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Computer Science
","0000-0003-1847-5939"
"Baheri, Banafsheh","55670340900","2","Medicine
"
"Ghasemi Nooreini, Mahsa","57190872529","1","Pharmacology, Toxicology and Pharmaceutics
"
"Tavanania, Shahrzad","57208863161","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Valipour, Mahnoosh","57162996800","1","Environmental Science
"
"Karimnasab, Nasim","55415614600","4","Immunology and Microbiology
Medicine
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
"
"Moradi, Arezoo Tari","56275485600","2","Agricultural and Biological Sciences
Environmental Science
"
"Mollapur, Yaser","57201549306","1","Agricultural and Biological Sciences
"
"Kaeeni, Samira","57197749137","1","Engineering
Medicine
Social Sciences
"
"Rezaee, Nazereh M.","55311803200","2","Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Medicine
Environmental Science
Agricultural and Biological Sciences
Health Professions
Dentistry
"
"Asadi, Mahsa","57204764071","1","Medicine
"
