Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Sepehri Vafa, Rezvan","57365839300","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Asadi, Behnaz","55843345600","1","Biochemistry, Genetics and Molecular Biology
"
"Mirani, F.","57194155891","1","Veterinary
"
"Heidari, Toktam","56662060300","2","Medicine
Veterinary
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Azizi, Saeed","57190523111","23","Medicine
Veterinary
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Dentistry
Physics and Astronomy
Neuroscience
"
"Shabani, Babak","57219029381","1","Medicine
"
"Ayen, Esmail","8624419900","8","Veterinary
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Ghadery, Ala","57222337380","1","Veterinary
"
"Mohammadzadeh, Davood","57202913099","1","Agricultural and Biological Sciences
"
"Rakhshanpour, Alaleh","57210610621","3","Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Immunology and Microbiology
Medicine
"
"Torabi, E.","57189662424","1","Veterinary
"
"Amani, Saeede","57205599130","8","Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Multidisciplinary
Veterinary
"
"Mohammad-Zadeh, H.","57224282647","1","Agricultural and Biological Sciences
Veterinary
"
"Dehkordi, Negin Heydarian","57211085346","1","Agricultural and Biological Sciences
Immunology and Microbiology
"
"Gholizadeh, Maryam","56329600700","2","Immunology and Microbiology
Veterinary
"
"Esmaeli, Fatemeh","57210292815","2","Agricultural and Biological Sciences
Chemistry
Dentistry
"
"Ghayemi, Nooshin","56152389500","2","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Pharmacology, Toxicology and Pharmaceutics
"
"Nejad, Bijan Esmaeil","43561386400","1","Immunology and Microbiology
"
"Kolije, Omid Noorani","57218829432","1","Veterinary
"
"Sheikholeslami, Seyyed Aliakbar","57218282605","1","Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
"
"Razavi Rouham, S. M.","25226774800","1","Agricultural and Biological Sciences
"
"Yousefi, Alireza","57188636847","3","Medicine
Veterinary
Agricultural and Biological Sciences
"
"Shayan-Nasr, Morteza","57226060491","1","Agricultural and Biological Sciences
"
"Rajae, Mahin","55628504500","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Shokouhi Sabet Jalali, F.","55457733100","1","Veterinary
"
"Pourebrahim, Mahdieh","57208319829","1","Pharmacology, Toxicology and Pharmaceutics
"
"Aghdam, Hamed Rezaei","57370615000","1","Biochemistry, Genetics and Molecular Biology
"
"Azarniad, Rozita","57217138422","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Yousofizadeh, Shahnaz","56596833100","1","Pharmacology, Toxicology and Pharmaceutics
"
"Golabi, Mostafa","54393006600","7","Medicine
Veterinary
Immunology and Microbiology
Agricultural and Biological Sciences
"
"Rahmani, Sanaz","35084194600","2","Pharmacology, Toxicology and Pharmaceutics
Veterinary
"
"Mosadegh, Maryam","57193209923","1","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
"
"Nayabian, Hadi","55652508000","1","Agricultural and Biological Sciences
Immunology and Microbiology
Veterinary
"
"Sattari, Mina","57225251665","1","Biochemistry, Genetics and Molecular Biology
"
"Moazami Goodarzi, Mohsen","57215542534","1","Biochemistry, Genetics and Molecular Biology
"
"Mostafavi, Elahe","57215488804","1","Immunology and Microbiology
Medicine
Veterinary
"
"Hasanzadeh, Shapour","6508154776","30","Medicine
Biochemistry, Genetics and Molecular Biology
Veterinary
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Immunology and Microbiology
Environmental Science
Chemistry
"
"Rezaei, Hadi","44462075500","12","Immunology and Microbiology
Medicine
Veterinary
"
"Pirnejad, Ali","57201212013","2","Medicine
Agricultural and Biological Sciences
Nursing
Biochemistry, Genetics and Molecular Biology
"
"Aliakbarlou, J.","25648862900","1","Agricultural and Biological Sciences
Veterinary
"
"Beyrami, Amineh","57225045334","1","Veterinary
"
"Samie, A.","57201213589","1","Agricultural and Biological Sciences
"
"Bahrami, Ahmad","57211200221","1","Veterinary
"
"Jahan-Roshan, Navid","57204963403","1","Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
"
"Mohammadiani, Esmaeil","57220859882","1","Agricultural and Biological Sciences
Chemistry
"
"Allahvirdizadeh, Rahman","57222572939","1","Veterinary
"
"Farhangpajhoh, F.","55209934200","1","Agricultural and Biological Sciences
"
"Ayan, E.","36156990200","2","Veterinary
Agricultural and Biological Sciences
"
"Mohammadipour, Neda","57207309105","1","Multidisciplinary
"
"Mansori Motlagh, Bahman","57203352308","9","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
Immunology and Microbiology
Veterinary
"
"Rajabi, Naser","57226609437","1","Engineering
Agricultural and Biological Sciences
Chemical Engineering
"
