Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Khalili, Islam","24470007900","3","Biochemistry, Genetics and Molecular Biology
"
"Zamiri, Bardia","57207927049","3","Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Health Professions
"
"Zahraie, Niloofar","57225032237","1","Pharmacology, Toxicology and Pharmaceutics
"
"Shamsi, Anis","57203020861","3","Medicine
"
"PARAI, S. K.","57195125527","1","Medicine
"
"Soltani, Behnaz","57201460924","2","Biochemistry, Genetics and Molecular Biology
Medicine
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
"
"Sigaroudi, Motahar O.","57193931722","1","Medicine
Pharmacology, Toxicology and Pharmaceutics
"
"Hoseini, Mojtaba","57195288719","2","Medicine
Engineering
"
"Sajadi, Seyed Vahid","57222718896","1","Medicine
"
"Gettner, Seyedeh M.M.","6701807700","13","Immunology and Microbiology
Medicine
Agricultural and Biological Sciences
"
"Bakhtiar, Nayer Mehdizad","57210561012","3","Immunology and Microbiology
Medicine
Agricultural and Biological Sciences
Veterinary
"
"Karimirad, Mahdieh","57222601370","1","Environmental Science
"
"Salahi, Ruhollah","57220237355","1","Medicine
"
"Sadeghipour Kermani, Fatemeh","56690548700","1","Medicine
"
"Habibi, Majid","57198280936","1","Medicine
"
"Khoshdel, Nika","57216937950","3","Medicine
Immunology and Microbiology
"
"Haghani, Masoud","36611560100","35","Neuroscience
Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Nursing
Health Professions
Chemical Engineering
Agricultural and Biological Sciences
","0000-0002-8225-6354"
"Pour, Fahime Gharaie","57209139528","1","Medicine
"
"Shahvaran, Reihaneh","57207259912","1","Health Professions
Pharmacology, Toxicology and Pharmaceutics
Social Sciences
"
"Khoshdel, Zahra","8593353300","17","Biochemistry, Genetics and Molecular Biology
Medicine
Pharmacology, Toxicology and Pharmaceutics
Neuroscience
Immunology and Microbiology
Psychology
Health Professions
Veterinary
Social Sciences
Chemistry
","0000-0003-2539-9997"
"Sadegh, Robab","56910016100","6","Medicine
Pharmacology, Toxicology and Pharmaceutics
"
"Rashidi, Sajad","57201295103","21","Medicine
Immunology and Microbiology
Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
Veterinary
","0000-0002-4675-7274"
"Jalayer, T.","6603397232","6","Immunology and Microbiology
Medicine
Agricultural and Biological Sciences
Chemical Engineering
"
"Gorgizadeh, M.","57202610539","4","Biochemistry, Genetics and Molecular Biology
Medicine
Physics and Astronomy
Materials Science
Chemical Engineering
Engineering
Chemistry
"
"Hosseini, Zahra","57223014990","1","Medicine
Immunology and Microbiology
"
"Soleimani, Neda","57190134237","14","Medicine
Physics and Astronomy
Chemical Engineering
Chemistry
Computer Science
Social Sciences
Neuroscience
","0000-0003-0803-9818"
"Barekat, Ali Asghar","6506240923","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Ghiasi, Moosa Rahimi","57225400311","1","Medicine
"
"Moradialamdarloo, Shaghayegh","57222054312","1","Medicine
"
"Habibi, Parvaneh","34768038300","6","Immunology and Microbiology
Medicine
"
"Bahar, K.","6603914892","1","Medicine
Immunology and Microbiology
"
"Sadeghi, P.","6603549828","1","Medicine
"
"Vafafar, Arghavan","57212834003","4","Immunology and Microbiology
Environmental Science
Medicine
"
"Rashidian, Bagher","7004101246","1","Medicine
"
"Hasanpour, Somayeh","57222350477","1","Medicine
"
"Hooshmand-Ardakani, Alireza","57219866377","1","Engineering
Materials Science
"
"Esfedan, Asieh Fatemi","57200542229","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Williams, J. O.","57199292339","1","Medicine
"
"Emami-Ahari, Z.","6506269125","3","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Akbari, Somaye","57224520122","1","Neuroscience
"
"Molayemat, Mohadeseh","57209502133","4","Biochemistry, Genetics and Molecular Biology
Medicine
Neuroscience
"
"Kakian, Farshad","57207989524","3","Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
"
"Motallebi, Hasan","15757997400","2","Medicine
Neuroscience
"
"Afrasiabi, S. N.","57209371948","1","Medicine
Immunology and Microbiology
"
"Rahmanian, Rahil","57209416712","1","Medicine
"
"Shabani, Mahshad","57234945600","1","Medicine
"
"Rabbani, Hamed","57356937100","1","Medicine
Immunology and Microbiology
"
"Tatar, Mohsen","57190949798","12","Medicine
Biochemistry, Genetics and Molecular Biology
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Nursing
Chemical Engineering
Computer Science
Environmental Science
Engineering
Physics and Astronomy
Neuroscience
"
"Karimi, Ali","57209243844","2","Medicine
Nursing
"
"Masoumi, Ladan","57216937937","1","Biochemistry, Genetics and Molecular Biology
Medicine
"
"Estakhri, Firoozeh","57215937047","4","Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Dentistry
"
"Farsipur-Naghibi, M.","13009151400","1","Medicine
"
"Amir-Jahed, A. K.","7004627176","47","Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Kamarloie, Sakineh","57190343412","1","Immunology and Microbiology
"
"Zahra, Amirghofran","57219401944","1","Medicine
"
"Parsanezhad, Mohammad Ebrahim","6701643360","75","Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Pharmacology, Toxicology and Pharmaceutics
Psychology
Nursing
Social Sciences
Health Professions
","0000-0003-2057-7758"
"Doostfatemeh, Marziyeh","55573393200","9","Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Mathematics
Pharmacology, Toxicology and Pharmaceutics
Psychology
","0000-0003-3073-2600"
"Rasooli, Rokhsana","57315870800","1","Multidisciplinary
"
"Mousavi, Seyedeh Zahra","57224679298","1","Medicine
Neuroscience
"
"Khademi, Faroogh","56049584800","2","Medicine
"
"Mokarram, A. T.","57208342756","1","Medicine
"
"Zokaian, Ali Reza","55375008900","1","Medicine
"
"Ghaffari, Ali","57197223232","1","Neuroscience
Medicine
"
"Zolghadr, Hassan","57219831028","1","Chemical Engineering
Chemistry
"
"Hebib, Ashkan","57211415176","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Kalantar, Kurosh","57191876730","47","Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Health Professions
Neuroscience
","0000-0002-9160-9449"
"Shoara, Ruhollah","56755297200","1","Medicine
"
