Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Baghery, A. Fallah","21933867200","2","Chemistry
Chemical Engineering
"
"Rastgoo, Mojtaba","57362802300","1","Mathematics
"
"Tahmasebipur, Kaveh","41862570900","1","Business, Management and Accounting
"
"Chadorbafzadeh, M.","55620257100","1","Materials Science
Chemistry
Chemical Engineering
"
"Moeini, Maryam","26428292300","1","Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
"
"Behnam, Naser","57209976994","2","Earth and Planetary Sciences
Engineering
Agricultural and Biological Sciences
Environmental Science
"
"Partovi, Zahra","57221906231","1","Environmental Science
"
"Fouladi, Farhad","57219254800","2","Mathematics
"
"Jarchi, Saughar","35784457200","26","Engineering
Physics and Astronomy
Computer Science
Materials Science
Earth and Planetary Sciences
Decision Sciences
"
"Motevalli Habibi, Hossein","57218935844","3","Engineering
Social Sciences
Earth and Planetary Sciences
Environmental Science
"
"Ghannadnia, Maryam","55980849500","3","Engineering
Physics and Astronomy
Materials Science
Agricultural and Biological Sciences
Chemistry
"
"Shakouri, R.","57188592710","2","Physics and Astronomy
"
"Fallah Shirvani, Mohammad","57200761428","1","Engineering
Materials Science
"
"Hassanpour, Samira","57222328550","1","Biochemistry, Genetics and Molecular Biology
"
"Fabriki-Ourang, Sedigheh","57024197700","10","Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
"
"Farani, Ali Asghar Soltani","6508288179","4","Engineering
Computer Science
"
"Fazli, Safar","36337565800","16","Business, Management and Accounting
Decision Sciences
Mathematics
Engineering
Computer Science
Economics, Econometrics and Finance
Social Sciences
Earth and Planetary Sciences
Materials Science
Agricultural and Biological Sciences
Multidisciplinary
"
"Khodadadnezhad, Abdollah","55370169900","1","Engineering
Energy
"
"Asghari, Behvar","15821610000","36","Agricultural and Biological Sciences
Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Medicine
Engineering
Nursing
Chemical Engineering
","0000-0001-6571-3069"
"Izadi Fard, R. A.","57217630205","1","Engineering
Environmental Science
"
"Aghbolagh, Zahra Shokri","36052280200","11","Chemistry
Environmental Science
Chemical Engineering
Energy
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Engineering
"
"Ehyaei, Amir Farhad","14019493700","7","Engineering
Computer Science
Mathematics
Medicine
Physics and Astronomy
Energy
Health Professions
"
"Esfandiyari, Meisam","57201743899","2","Materials Science
Engineering
Physics and Astronomy
"
"Hassan-Aghaei, Fateme","57222099464","1","Engineering
Chemistry
Chemical Engineering
Environmental Science
"
"Yarahmadi, A.","57213277482","1","Engineering
Physics and Astronomy
Materials Science
"
"Barouti, Mohammad Mostafa","57205681670","2","Engineering
Physics and Astronomy
"
"Jahanianl, Nahid","57201684597","2","Physics and Astronomy
Engineering
"
"Khakrah, E.","57195522174","1","Mathematics
Chemical Engineering
"
"Kaboudan, Alireza","57212685367","3","Engineering
Materials Science
"
"Shanbani, Fahmideh","34768964000","1","Chemistry
"
"Arasteh, Ali","57204627252","1","Medicine
"
"Khazaei, Samaneh","57220855131","1","Agricultural and Biological Sciences
"
"Dayani, Soleyman","57200073438","9","Agricultural and Biological Sciences
Engineering
Environmental Science
Biochemistry, Genetics and Molecular Biology
","0000-0002-8639-7867"
"Khoshkhati, Farinaz","36671360100","3","Environmental Science
Energy
"
"Kamali, Behnoosh","56974056600","1","Agricultural and Biological Sciences
Engineering
Environmental Science
"
"Khoshbin, Reza","55347771800","20","Chemical Engineering
Energy
Engineering
Chemistry
Materials Science
Physics and Astronomy
","0000-0003-3432-441X"
"Ghorbani, Khashayar","57193336830","6","Engineering
Physics and Astronomy
Materials Science
Computer Science
Chemical Engineering
Mathematics
Chemistry
"
"Asiabanha Rezayi, Abbas","57076787700","1","Earth and Planetary Sciences
Environmental Science
"
"Ramandi, Gh Fasihi","56377324600","3","Physics and Astronomy
Mathematics
Earth and Planetary Sciences
Agricultural and Biological Sciences
Chemistry
"
"Abbasbandy, Saied","8731142900","336","Mathematics
Computer Science
Engineering
Physics and Astronomy
Chemistry
Decision Sciences
Chemical Engineering
Multidisciplinary
Medicine
Economics, Econometrics and Finance
Materials Science
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Social Sciences
","0000-0003-3385-4152"
"Keshavarz, Elham","57208927958","6","Mathematics
Engineering
Materials Science
Computer Science
"
"Yaghdavaei, N.","55832753100","1","Biochemistry, Genetics and Molecular Biology
"
"Davoodnia, Pirooz","55349230800","1","Multidisciplinary
"
"Zarei, Mohammad","57209643796","2","Biochemistry, Genetics and Molecular Biology
Materials Science
Immunology and Microbiology
Chemical Engineering
Engineering
Medicine
"
"Daryaei, Abbas Ali","55355437600","9","Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Multidisciplinary
Engineering
"
"Azizi, Shabnam","57202484325","2","Physics and Astronomy
Engineering
Materials Science
"
"Fattahi, Yasin","57218956791","3","Economics, Econometrics and Finance
Business, Management and Accounting
"
"Nankali, Noushin","57226132516","1","Materials Science
Chemical Engineering
"
"Hosseini, Seyed Hesamedin","57222092839","4","Materials Science
Physics and Astronomy
Business, Management and Accounting
Chemical Engineering
"
"Mousavitabar, Bahare S.","57203147974","1","Engineering
Computer Science
"
"Rasaee, Iman","57200521536","1","Physics and Astronomy
Engineering
Chemistry
Materials Science
"
"Hassanzadeh Siahpoosh, Zahra Z.","55250026000","9","Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Medicine
"
"Khadijeh, Irandoust","57217995041","2","Medicine
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
"
"Malmir, Ali","57194491711","4","Social Sciences
Arts and Humanities
","0000-0003-1589-0301"
"Davoodi, Zeinab","57193706060","3","Earth and Planetary Sciences
"
"Taghiabadi, Reza","7801619236","47","Materials Science
Engineering
Physics and Astronomy
Earth and Planetary Sciences
Biochemistry, Genetics and Molecular Biology
Computer Science
Decision Sciences
Business, Management and Accounting
Chemistry
"
"Kakavand, Ali Reza","54961076900","3","Medicine
Immunology and Microbiology
"
"Zebardast, Ehsan","57226460491","1","Earth and Planetary Sciences
"
"Khatami, M. H.","57191050983","1","Agricultural and Biological Sciences
Earth and Planetary Sciences
Environmental Science
"
"Baghi, Ali","57195412781","3","Computer Science
Engineering
"
"SafarPour, Hamed","57063109400","74","Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Multidisciplinary
Chemistry
","0000-0001-7562-0704"
"Haji Mahdi Tajer, Mahzad","57223318176","2","Materials Science
Physics and Astronomy
"
"Hadei, Mir Raouf","34167905200","15","Earth and Planetary Sciences
Energy
Engineering
Physics and Astronomy
Materials Science
Environmental Science
Mathematics
"
"Ahari, Mehrdad Farajzadeh","57205645555","2","Engineering
Computer Science
Mathematics
Environmental Science
"
"Mohammad, Mir","16070301800","1","Materials Science
Chemical Engineering
"
"Oveisiha, Morteza","36873290900","10","Mathematics
Decision Sciences
Computer Science
Chemical Engineering
"
"Marvi, Mobin","57215185129","2","Multidisciplinary
"
"Zohourfazeli, Mohammadamin","57217687542","6","Materials Science
Physics and Astronomy
Chemical Engineering
","0000-0002-8747-0691"
"Mahdavi, Mohammad Amin","56017134500","6","Decision Sciences
Business, Management and Accounting
Social Sciences
Engineering
Medicine
Health Professions
"
"Kari, Maryam","56376359000","2","Physics and Astronomy
Engineering
Materials Science
"
"Ahmadi, Mohammad Hoseein","36914827300","10","Materials Science
Chemical Engineering
Social Sciences
Chemistry
"
"Amin Afshar, Majid","57375837200","1","Engineering
Materials Science
"
"Chegini, Mahdi","57209161400","2","Materials Science
Physics and Astronomy
"
"Roodbari, Mahdi","57222422662","2","Physics and Astronomy
Chemistry
Materials Science
"
"Imanieh, Hossein","6508267444","24","Chemistry
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Chemical Engineering
Materials Science
"
"Lael, Fatemeh","16480537200","11","Mathematics
Physics and Astronomy
Engineering
Computer Science
","0000-0003-3665-3401"
"Sanatizadeh, Mahsa","57204139785","3","Engineering
Energy
Mathematics
Computer Science
Physics and Astronomy
"
"Seif, Roham","57207883103","1","Physics and Astronomy
Chemistry
"
"Aria, Mehdi","57218101813","1","Environmental Science
Earth and Planetary Sciences
"
"Alavi Nikje, M. M.","11840101800","95","Materials Science
Chemistry
Chemical Engineering
Engineering
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Environmental Science
Energy
Biochemistry, Genetics and Molecular Biology
Medicine
"
"Mollazeynal, A.","55877439900","1","Mathematics
Physics and Astronomy
Social Sciences
"
"Zeinali, A.","57212309790","1","Materials Science
"
"Mariri, Monire","57211062441","1","Engineering
Materials Science
"
"Haratian, M.","36634446900","1","Multidisciplinary
"
"Hakamipour, Nooshin","37088353200","9","Mathematics
Computer Science
Engineering
Business, Management and Accounting
Earth and Planetary Sciences
Decision Sciences
Physics and Astronomy
Agricultural and Biological Sciences
Chemistry
","0000-0003-0041-891X"
"Soleimani, Majid","16022692400","53","Chemistry
Materials Science
Environmental Science
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Earth and Planetary Sciences
Pharmacology, Toxicology and Pharmaceutics
Agricultural and Biological Sciences
Medicine
Immunology and Microbiology
Veterinary
"
"Fozi, Yahya","55620748100","2","Biochemistry, Genetics and Molecular Biology
"
"Jafarabadi, Ahmad","54684067400","21","Mathematics
Computer Science
Engineering
Physics and Astronomy
"
"Keyvan, Sanaz","57388011000","1","Chemistry
Chemical Engineering
"
"Salimi Delshad, Mohammad","57257219800","1","Engineering
Energy
"
"Tafreshi, Alireza Ashtari","55799847300","1","Social Sciences
Arts and Humanities
"
"Nejadnaderi, Samira","36632677800","1","Psychology
Social Sciences
"
"Khademian, Raheleh","57208567696","6","Agricultural and Biological Sciences
Medicine
Pharmacology, Toxicology and Pharmaceutics
Nursing
"
"Heydari, Mojgan","57208544394","1","Mathematics
"
"Akbar, Raheleh","56667340800","1","Chemistry
Materials Science
"
"Zadeh, Hamed Mazandarani","57192110506","1","Engineering
"
"Ourang, Sedigheh Fabriki","57202037436","1","Agricultural and Biological Sciences
Biochemistry, Genetics and Molecular Biology
"
"Moayed Ziaie, Reza","55373010500","1","Environmental Science
Engineering
Chemical Engineering
"
"Abbasi, Milad","57225387056","2","Physics and Astronomy
Engineering
Chemical Engineering
Multidisciplinary
"
"Naderinia, Bahman","55352365700","1","Engineering
"
"Alijabbari, M.","57203224862","2","Physics and Astronomy
Engineering
Materials Science
"
"Olfati, Elnaz","56152755200","1","Computer Science
"
"Fakouri, Sara","57221853426","1","Engineering
Mathematics
Physics and Astronomy
Computer Science
"
"Zarepour, Misagh","57188979428","4","Engineering
Physics and Astronomy
Materials Science
Mathematics
Computer Science
Chemistry
"
"Mirzaei, Siavash","7003511985","2","Chemistry
Environmental Science
Biochemistry, Genetics and Molecular Biology
"
"Maleki, Bijan","57197760387","2","Earth and Planetary Sciences
"
"Hosseinzade Firouzi, M.","57363214600","1","Physics and Astronomy
Mathematics
"
"Mazareey, Mahdi","8927806000","3","Chemistry
"
"Ganjloo, Javad","55619958700","4","Medicine
Biochemistry, Genetics and Molecular Biology
","0000-0003-4975-3006"
"Ghaleh, Maryam Rezaei","57214499193","1","Environmental Science
"
"Khoeeni, Mohsen","57194902870","1","Arts and Humanities
Social Sciences
"
"Abbasnezhad, Kiazad","57219977946","1","Engineering
Earth and Planetary Sciences
"
"Shabbani, Mohammad Bagher","57220161643","1","Social Sciences
"
"Rezaee Rudmianeh, H.","56529708800","1","Chemistry
Materials Science
Chemical Engineering
"
"Bidarigh Fard, Amir","57207208135","1","Biochemistry, Genetics and Molecular Biology
"
"Nasiri, Razieh","22734910400","2","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Dalir, Mehdi","24480825200","4","Computer Science
Mathematics
Physics and Astronomy
"
"Nohgani, M. T.","57402080300","1","Engineering
"
"Nasrollahi, Mahdi","36632628200","12","Computer Science
Engineering
Business, Management and Accounting
Decision Sciences
Social Sciences
Multidisciplinary
Mathematics
"
"Taslimipour, T.","36638426000","1","Materials Science
Chemistry
Chemical Engineering
"
"Ershedi, Seyyedehelnaz","57192100737","1","Physics and Astronomy
Computer Science
"
"Mafakheri, Sudabeh","57205393356","12","Agricultural and Biological Sciences
Chemistry
Engineering
Biochemistry, Genetics and Molecular Biology
Physics and Astronomy
Energy
Materials Science
Chemical Engineering
"
"Soloklo, Hasan Nasiri","54788288300","4","Engineering
Computer Science
Physics and Astronomy
Materials Science
Multidisciplinary
Chemistry
"
"Setalani, Farhad Darvishi","57201201448","2","Social Sciences
Decision Sciences
"
"Shahrosvand, Elahe","57195680929","4","Mathematics
"
"Talebani, Negin","57226314707","1","Physics and Astronomy
Engineering
Materials Science
"
"Johari, Mohammadreza","57213879600","1","Materials Science
"
"Masoomi, Hossein","57207658992","1","Agricultural and Biological Sciences
Medicine
Biochemistry, Genetics and Molecular Biology
"
"Beydokhti, Alireza Taleb","55595603400","5","Earth and Planetary Sciences
Agricultural and Biological Sciences
Engineering
Physics and Astronomy
Materials Science
Environmental Science
Mathematics
"
"Jafarzadeh, Gholam Ali","57209797834","1","Energy
Engineering
Environmental Science
"
"Kamangar, A.","57192372021","1","Agricultural and Biological Sciences
"
"Razavi, Zohreh Sahhaf","57218956583","1","Chemical Engineering
Chemistry
"
"Jelokhani Niaraki, Rasoul","57211018787","1","Engineering
"
"Razaghian, Ahmad R.","16643802500","37","Materials Science
Engineering
Physics and Astronomy
Biochemistry, Genetics and Molecular Biology
Chemistry
Earth and Planetary Sciences
Energy
Chemical Engineering
Computer Science
Immunology and Microbiology
Medicine
Decision Sciences
Business, Management and Accounting
"
"Shamseen, Ahad","57226149153","1","Mathematics
Engineering
Chemical Engineering
Computer Science
"
"Sadeghi, Abbas","57202150025","3","Medicine
"
"Hedayati, Mohammad","57211972777","2","Engineering
Physics and Astronomy
Chemical Engineering
Mathematics
Computer Science
"
"Khaksaran, A.","57224324081","1","Materials Science
"
"Raisian, H.","25230852400","1","Chemistry
"
"Sharifi Olyaei, Nafiseh","57192715536","1","Materials Science
"
"Abedini, Mohammad","57225035101","1","Physics and Astronomy
Engineering
Materials Science
Chemical Engineering
"
"Mehdizadeh Naraghi, B.","55235074400","1","Chemistry
"
"Nabavi, Seyede Hoda","56152787400","1","Multidisciplinary
"
"Noruzian, Maede","55918185800","4","Materials Science
Chemistry
Chemical Engineering
"
"Keshtkar-Bagheri, Morteza","57209538979","1","Computer Science
Engineering
"
"Keshavarz Turk, Einallah","57201685036","2","Business, Management and Accounting
Economics, Econometrics and Finance
Social Sciences
Decision Sciences
"
"Davoudi, Mohsen","36604100400","37","Engineering
Computer Science
Mathematics
Physics and Astronomy
Energy
Materials Science
Environmental Science
Multidisciplinary
Decision Sciences
"
"Noor, Peyman","8323656500","7","Physics and Astronomy
Energy
Chemistry
Materials Science
Business, Management and Accounting
Environmental Science
Engineering
"
"Ghammami, Shahriare","8905136400","11","Chemistry
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Hajiketabi, M.","56610284900","6","Mathematics
Computer Science
Engineering
","0000-0002-7559-1461"
"Aghaei, Zahra","57223893544","1","Medicine
Engineering
Health Professions
Computer Science
"
"Kharaziyan, Pegah","57205677344","1","Materials Science
"
"Qaderi, Saeedeh","57209470614","6","Engineering
Computer Science
Physics and Astronomy
Materials Science
Mathematics
Earth and Planetary Sciences
Environmental Science
Chemical Engineering
"
"Yari, Shokoofe","57202152496","1","Medicine
"
"Pedram, Farahnak","57193680679","1","Earth and Planetary Sciences
"
"Abbaszadeh, Saeed","57205025545","1","Earth and Planetary Sciences
"
"Bayat, Ruhollah","57369582400","1","Business, Management and Accounting
Decision Sciences
"
"Eghbali, Seyed Rahman","57204202466","7","Engineering
Social Sciences
Energy
Business, Management and Accounting
Environmental Science
Earth and Planetary Sciences
Medicine
"
"Hamidpoorzare, M.","55497885900","1","Agricultural and Biological Sciences
"
"Kohansal, Akram","56566552900","17","Mathematics
Decision Sciences
Engineering
Computer Science
Multidisciplinary
"
"Farahani, B. V.","55928799600","1","Materials Science
"
"Abdi, Sh","56996906800","7","Energy
Engineering
Physics and Astronomy
Materials Science
Chemistry
"
"Meihami, Hussein","56516990900","26","Social Sciences
Arts and Humanities
Computer Science
Psychology
","0000-0003-4680-9860"
"Makvand Chaharlang, Moloud","57206184465","6","Mathematics
"
"Abdolrazaghi, Fatemeh","56835677300","4","Mathematics
"
"Farahani, Hassan Vasheghani","57213001556","2","Materials Science
Multidisciplinary
"
"Marjan, Shiri","57208838390","1","Engineering
Materials Science
"
"Aminzadeh-Goharrizi, Bahram","56222757100","1","Social Sciences
Computer Science
"
"Afshar, Zahra Amin","57192930803","3","Business, Management and Accounting
Engineering
Decision Sciences
Computer Science
"
"Hassanzadeh, Fatemeh","35783191800","2","Chemistry
Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
"
"Khademi, Farkhondeh","57208321617","1","Earth and Planetary Sciences
"
"Sheykhi, Behnam","57204138267","2","Earth and Planetary Sciences
Energy
"
"Rezaei, A.","57189439917","1","Mathematics
"
"Shafiei a, Navvab","57196472404","1","Engineering
Materials Science
"
"Kazemi, Farzin","57217047347","4","Engineering
Earth and Planetary Sciences
Computer Science
Environmental Science
","0000-0002-2448-1465"
"Rezaei, Monireh","57196122506","3","Chemistry
","0000-0002-0512-645X"
"Kashkooli, Souren","57219343914","1","Engineering
Materials Science
"
"Kermanshahani, Shokooh","34977015700","2","Engineering
Computer Science
Mathematics
"
"Judi, Arash","24341019100","2","Earth and Planetary Sciences
"
"Momenimovahed, Ali","55575154500","13","Environmental Science
Engineering
Materials Science
Earth and Planetary Sciences
Chemistry
Energy
Chemical Engineering
"
"NamazyPour, Nafiseh","33267748300","1","Energy
"
"Zadeh, Mostafa Sedighi","54891609900","1","Engineering
Energy
"
"Yarizade, Kazem","56182398900","1","Biochemistry, Genetics and Molecular Biology
Medicine
"
"Kavosi, Majid","37072650500","2","Engineering
Business, Management and Accounting
"
"Khorrami, Mohammad Khanmohammadi","57208900870","11","Environmental Science
Physics and Astronomy
Chemistry
Materials Science
Engineering
Medicine
Energy
Multidisciplinary
Chemical Engineering
Social Sciences
"
"Taghikhani, Zahra","25642015700","6","Engineering
Computer Science
Mathematics
Physics and Astronomy
Materials Science
Energy
Chemical Engineering
"
"Akbarlou, Neda","57219708238","1","Engineering
Mathematics
Physics and Astronomy
Materials Science
"
"Ghammamy, Shahriar","35607142000","103","Chemistry
Materials Science
Physics and Astronomy
Pharmacology, Toxicology and Pharmaceutics
Multidisciplinary
Biochemistry, Genetics and Molecular Biology
Environmental Science
Engineering
Chemical Engineering
Medicine
Agricultural and Biological Sciences
Energy
Social Sciences
Computer Science
"
"Sadatsakkak, Seyed Abbas","56488069000","11","Energy
Engineering
Materials Science
Computer Science
Biochemistry, Genetics and Molecular Biology
"
"Heidari, S. M.","57197279204","1","Earth and Planetary Sciences
"
"Farrokhfar, Motahhare","57222484487","1","Engineering
Physics and Astronomy
"
"Arabha, Saeed","57202280107","8","Physics and Astronomy
Materials Science
Engineering
Chemistry
Chemical Engineering
Mathematics
Computer Science
"
"Bandizaki, Ali","57195955133","4","Engineering
Computer Science
Physics and Astronomy
Materials Science
Business, Management and Accounting
Decision Sciences
"
"Hajinasri, S. A.","55649703800","1","Materials Science
Engineering
Physics and Astronomy
Chemistry
"
"Hamedi, Farzaneh","6506962756","7","Engineering
Earth and Planetary Sciences
Materials Science
"
