Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Khaluei, Taymur","56335795500","1","Computer Science
Engineering
"
"Saieda Ardakani, Saeid","57402883600","1","Business, Management and Accounting
"
"Hedesh, Seyedeh Sima Montazeri","57369745500","1","Environmental Science
Earth and Planetary Sciences
"
"Doustali, Mozhdeh","57210574328","1","Energy
Physics and Astronomy
Engineering
"
"Moradi, Mojtaba","57209124265","1","Engineering
Earth and Planetary Sciences
"
"Mirbagheri, Maryam","36629125200","9","Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Medicine
Chemical Engineering
Environmental Science
Agricultural and Biological Sciences
Pharmacology, Toxicology and Pharmaceutics
Chemistry
"
"Mirjalili, Ali","57220358909","1","Engineering
Materials Science
"
"Sharafi, Mahsa","57195604346","1","Engineering
Materials Science
Chemical Engineering
"
"Farid, Daryush","57223998670","1","Medicine
"
"Dayani, Nastaran","57218802068","1","Materials Science
Physics and Astronomy
Business, Management and Accounting
"
"Moosavizadeh, Seyed Mohammad Ali","57338952000","3","Earth and Planetary Sciences
Environmental Science
"
"Kazemi, K.","57213058289","1","Computer Science
"
"Fatehifar, Atiyeh","57216970786","2","Environmental Science
Earth and Planetary Sciences
"
"Asadi, Azita","57211954270","6","Engineering
Earth and Planetary Sciences
Agricultural and Biological Sciences
"
"Motahari, Hamid","57212804812","8","Materials Science
Physics and Astronomy
Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
","0000-0001-5898-7731"
"Abbasizadeh, N.","57189032548","5","Mathematics
Computer Science
Engineering
"
"Saberi, Farahnaz","57219091521","1","Physics and Astronomy
Materials Science
Chemistry
"
"Mohaghegh, Najme","57192664937","1","Pharmacology, Toxicology and Pharmaceutics
Chemistry
"
"Allamehzadeh, Razieh","57221391387","1","Decision Sciences
Computer Science
"
"Yakhdani, Hamid Reza F.","57115469400","1","Medicine
Engineering
Biochemistry, Genetics and Molecular Biology
"
"Vali, Derhami","57212082982","1","Mathematics
Engineering
Computer Science
"
"Qazvini, E.","57194523831","2","Engineering
Physics and Astronomy
"
"Rahimi, Mehdi","57208032613","5","Medicine
Neuroscience
"
"Salehi, Seyed Mohammad Ali","22935341900","5","Materials Science
Physics and Astronomy
Chemistry
"
"Khakzar, Nafise","57210173317","1","Engineering
Physics and Astronomy
"
"Bagheri, Farzaneh","57162966100","1","Decision Sciences
"
"Benvidi, Ali","8247662300","110","Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Physics and Astronomy
Materials Science
Environmental Science
Computer Science
Pharmacology, Toxicology and Pharmaceutics
Immunology and Microbiology
Medicine
Agricultural and Biological Sciences
Mathematics
"
"Tavakol, Moslem","26026643000","9","Materials Science
Engineering
Biochemistry, Genetics and Molecular Biology
Chemistry
Physics and Astronomy
Chemical Engineering
","0000-0002-6590-4786"
"Mahmood-Zadeh, Mohammad R.","8288483300","1","Engineering
"
"Jafarpour, Amir","57212264758","6","Earth and Planetary Sciences
Engineering
Materials Science
Energy
Environmental Science
Business, Management and Accounting
Mathematics
Agricultural and Biological Sciences
"
"Tafti, Mohammad Hadi Karimi","27467891100","1","Computer Science
Social Sciences
"
"Shirinisaz, Asal","57322985200","1","Medicine
Immunology and Microbiology
"
"Roozbeh, Pegah","36114813900","1","Medicine
"
"Akbari-Kasgari, Maryam","57220008350","2","Environmental Science
Engineering
Business, Management and Accounting
Economics, Econometrics and Finance
"
"Dehghani Firouzabadi, Zahra","57217862716","2","Environmental Science
Materials Science
Agricultural and Biological Sciences
Chemistry
Medicine
"
"Samiei, Masoumeh","6602197583","3","Computer Science
Mathematics
Engineering
"
"Mirfakhr-Al-Dini, Seyed Heydar","55325401800","1","Multidisciplinary
"
"Zare Mehrjerdi, Yahia","24483440400","38","Engineering
Decision Sciences
Business, Management and Accounting
Mathematics
Computer Science
Social Sciences
Medicine
Environmental Science
Energy
Neuroscience
Arts and Humanities
"
"Esmaeili-Najafabadi, Elham","57204768414","3","Computer Science
Engineering
"
"Zare, Abolfazl","57225891015","3","Materials Science
Business, Management and Accounting
Chemical Engineering
Engineering
Chemistry
","0000-0002-3169-9155"
"Sarikhani, Saeede","57194165109","1","Engineering
Business, Management and Accounting
Decision Sciences
"
"Rezaei, Mohammadhossein","57217642651","4","Energy
Engineering
Computer Science
Environmental Science
Social Sciences
"
"Sharifnejad, Mojtaba","57217937592","1","Business, Management and Accounting
"
"Beitollahia, H.","36088460100","1","Chemistry
"
"Vahdatzad, Mohammad Ali","57200040738","9","Engineering
Computer Science
Decision Sciences
Business, Management and Accounting
Social Sciences
Energy
Mathematics
"
"Azizi, H.","57197066542","2","Physics and Astronomy
Earth and Planetary Sciences
Multidisciplinary
Engineering
Mathematics
Agricultural and Biological Sciences
Chemistry
"
"MMHosseini","36647661300","1","Engineering
Physics and Astronomy
Mathematics
"
