Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Tavakoli, Mehdi","57221861481","1","Medicine
"
"Razavizadeh, M.","8944664700","1","Medicine
"
"Yazd, Seyed Mostafa Meshkati","57421301900","1","Medicine
"
"Nuri, Abbas","57224946407","1","Medicine
"
"Rezaei, Reza","57200678259","12","Medicine
"
"Mahmoodi Ali Abadi, Maedeh","57217851820","2","Medicine
Nursing
"
"Tabari, Azin","55531592600","8","Medicine
"
"Kia, Sona Akbari","57202543605","2","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Safarpour, Samin","57216977170","1","Medicine
"
"Razavi, Seyede Zahra Emami","54949526300","24","Medicine
Neuroscience
Health Professions
Pharmacology, Toxicology and Pharmaceutics
Nursing
Social Sciences
Biochemistry, Genetics and Molecular Biology
","0000-0001-8121-7217"
"Delavarkhan, Morteza","6507343464","1","Medicine
"
"Khiabanloo, Samad Rezaee","36504333200","2","Medicine
Dentistry
"
"Heidarnasab, Daryoush","39061636900","1","Medicine
"
"Derakhskan, Leila","54917079400","1","Medicine
"
"Kalantar, Seyed Hadi","57222993334","1","Medicine
"
"Safar, Hana","57216396330","1","Pharmacology, Toxicology and Pharmaceutics
"
"Parsa, Amir Farhang Zand","55030133600","14","Medicine
Multidisciplinary
"
"Tarafdari, Azam Manshadi","36482323600","14","Medicine
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Toosi, Mohsen Nasiri","57226085667","2","Medicine
"
"Givechi, Gilda","36140095400","1","Medicine
"
"Jabbari, Z.","57194644380","1","Medicine
"
"Shahabinezhad, Ali","57221756039","5","Medicine
Nursing
Health Professions
"
"Shahsia, Reza","57221871279","1","Medicine
"
"Khoshavi, Meysam","47561526600","8","Medicine
"
"Valadkhani, Somaye","57215942641","1","Medicine
"
"Mohammadzadeh, Shabnam","57198094663","9","Medicine
"
"Amini, Shahab","57212835578","4","Medicine
"
"Sehhat, Kourosh","37075782700","1","Pharmacology, Toxicology and Pharmaceutics
"
"Mohammadi, Vahid","56763964700","2","Medicine
Health Professions
Chemical Engineering
"
"Ahmadi, Milad","57193954619","1","Medicine
"
"Akbari Asbagh, Reza","57423252700","1","Medicine
"
"Fallah, Sara","57438034900","1","Medicine
"
"Sharifabadi, Ali Haidari","57148084200","1","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Hashemi, Mohsen","56073957500","1","Medicine
"
"Yousefipour, Mehdi","57206778788","2","Medicine
Immunology and Microbiology
"
"Fazeli, Mohammad Sadegh","35268480800","46","Medicine
Biochemistry, Genetics and Molecular Biology
Immunology and Microbiology
Chemical Engineering
Multidisciplinary
Environmental Science
Engineering
"
"Rahimzadeh, Soraya","55537479200","2","Pharmacology, Toxicology and Pharmaceutics
Medicine
Health Professions
"
"Pakravan, M.","57215448669","1","Engineering
Chemical Engineering
"
"Mohebbi, Marzieh","57221462883","1","Medicine
"
"Moradi, Sima","57203967116","1","Medicine
"
"Nikbakht, G.","57369873600","1","Medicine
"
"Abbasi, Rozita","41660964800","1","Medicine
"
"Khoshroo, A.","55893836900","1","Medicine
"
"Shahryaran, Shahriar","15623476000","1","Immunology and Microbiology
Medicine
"
"Ghelich, Roghayeh","57194557873","2","Medicine
Biochemistry, Genetics and Molecular Biology
"
"Ahmadpoor Harsini, M.","57210391232","1","Medicine
"
"Tanha, R. R.","57224248889","1","Medicine
"
"Kheirandish, Parastoo","18536195800","20","Medicine
Immunology and Microbiology
Social Sciences
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
"
"Mollashahi, Mahtab","57217878085","1","Medicine
"
"Mir, Elham","57217767540","1","Medicine
"
"Ramezani, Masoud","55805696300","8","Medicine
Immunology and Microbiology
Neuroscience
Dentistry
"
"Panahi, Pooneh","57222867455","1","Medicine
"
"Fazli, Morteza","57192157623","1","Medicine
"
"Maryamnoorzadeh","54891977700","1","Medicine
"
"Abbasi, Arezou","57210252490","1","Medicine
"
"Torbaghan, Siamak Shariat","36191213800","3","Medicine
Decision Sciences
"
"Ebrahimi, Tayyebeh","57219406150","2","Materials Science
Physics and Astronomy
Medicine
Biochemistry, Genetics and Molecular Biology
"
"Gilani, Mitra Modares","57307223000","1","Medicine
"
"Tayebi, A.","57213928083","1","Medicine
"
"Mansouri, Sedighe","57194179724","1","Medicine
"
"Ertiaei, Abolhasan","24775679100","7","Medicine
"
"Hyder, Zeeshan","57216181824","2","Medicine
"
