Scopus - Author details

,
,

"Author Name","Auth-ID","Number of Documents","Subject Area","Orc_ID"

"Ghiassi, Kaveh","12242731600","1","Environmental Science
Agricultural and Biological Sciences
"
"Dashtizad, Valiollah","37033815300","7","Materials Science
Engineering
Physics and Astronomy
Energy
Chemical Engineering
Mathematics
Chemistry
"
"Bahreni, Zaker","26323147800","1"
"Jamei, Mohammad Reza","57196288000","1","Chemistry
"
"Sarami, Shahram","57216296283","1","Agricultural and Biological Sciences
"
"Saadatnia, Geita","35753500900","17","Medicine
Immunology and Microbiology
Biochemistry, Genetics and Molecular Biology
Pharmacology, Toxicology and Pharmaceutics
Health Professions
"
"Azizi, Maryam","57014595700","1","Immunology and Microbiology
"
"Mikani, Mohaddeseh","56534043000","10","Chemistry
Biochemistry, Genetics and Molecular Biology
Chemical Engineering
Engineering
Agricultural and Biological Sciences
"
"Safavi, Maliheh","25227167300","101","Pharmacology, Toxicology and Pharmaceutics
Biochemistry, Genetics and Molecular Biology
Chemistry
Medicine
Agricultural and Biological Sciences
Materials Science
Chemical Engineering
Immunology and Microbiology
Engineering
Computer Science
Multidisciplinary
Environmental Science
Health Professions
","0000-0003-0950-3141"
"Molanejad, Mahmoud","55694644700","5","Environmental Science
Earth and Planetary Sciences
"
"Heydarian, Seyed Mohammad","6505957011","17","Chemical Engineering
Environmental Science
Immunology and Microbiology
Chemistry
Energy
Biochemistry, Genetics and Molecular Biology
Agricultural and Biological Sciences
Earth and Planetary Sciences
Engineering
Medicine
"
"Saffarzadeh-Matin, Shohreh","6506272535","6","Chemistry
Environmental Science
Materials Science
Energy
Business, Management and Accounting
Chemical Engineering
Engineering
Agricultural and Biological Sciences
"
"Armaghanl, Negar","57191254338","1","Business, Management and Accounting
"
"Farhadi, Sahra","57222558540","1","Agricultural and Biological Sciences
"
"Mohanazadeh, Farajollah","56629949000","29","Chemistry
Chemical Engineering
Biochemistry, Genetics and Molecular Biology
Engineering
Materials Science
Pharmacology, Toxicology and Pharmaceutics
Physics and Astronomy
Medicine
"
"Deravi, P.","6506405151","3","Engineering
"
"Khazaei, Sahere","57224183460","1","Medicine
"
"Seifpanah Sowmehsaraee, M.","57222119024","1","Materials Science
Chemical Engineering
"
"Molanezhad, M.","51864136600","1","Environmental Science
"
"Fateh, Davood Sadeghi","22034568300","6","Materials Science
Chemistry
Chemical Engineering
Multidisciplinary
"
"Heidari, Masoud","56808907200","6","Chemistry
Chemical Engineering
Physics and Astronomy
Materials Science
Engineering
"
